"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"66P19" -0.00422226027307925 0.00783380781871895 -4.85447758513416 4.07782681330527e-05 0.00565686281330907 -0.0909417324308457
"83A11" 0.00737970256996971 0.0378824142481894 4.84973263874652 4.13119766120597e-05 0.00569408750886106 -0.103920008407904
"65J04" -0.00716182118339394 0.0284400548892141 -4.84693305427519 4.16301373304687e-05 0.00569408750886106 -0.111576841165659
"06N23" -0.00696974861998652 0.0294563927850289 -4.84688348028366 4.16357931872709e-05 0.00569408750886106 -0.111712421915247
"67M11" 0.0166760197388778 0.0463734905820002 4.84346512927396 4.20276459021063e-05 0.00570174845756301 -0.121061026646336
"32P04" 0.0267232107648482 0.110605137493695 4.84296634232987 4.20851298561199e-05 0.00570174845756301 -0.122425073704335
"05N23" -0.00547540689449495 0.012165048870995 -4.83635087135226 4.28550116078979e-05 0.00575207472613975 -0.140515382448033
"63H12" -1.91395110700273 4.9088686942243 -4.83533100223505 4.29749441415894e-05 0.00575207472613975 -0.143304059663922
"63C13" 0.014928964849706 0.0513244782713975 4.83467911815159 4.30517785524894e-05 0.00575207472613975 -0.145086509279931
"86L18" 0.139498753627576 0.156215555352189 4.83055063428989 4.35415769132585e-05 0.00578389742880379 -0.156374524593019
"72L02" 0.0595605560168348 0.11892604129335 4.82703663344988 4.39628528477103e-05 0.00578389742880379 -0.16598172506097
"08B23" -0.00588050663114645 0.0153476210336431 -4.82503381158157 4.42047785948854e-05 0.00578389742880379 -0.17145710213325
"03J21" -0.00435218196868218 0.0182142516245602 -4.82366275180523 4.4371157905578e-05 0.00578389742880379 -0.175205224667094
"94D14" 0.0220549719918808 0.0675546953811664 4.82204120961434 4.45687403124641e-05 0.00578389742880379 -0.17963797114534
"62O05" 0.00664204854365849 0.0107876370261427 4.82071246523548 4.47313001107949e-05 0.00578389742880379 -0.183270202203598
"54E10" 0.0221359997364794 0.0499030180724654 4.81930676080055 4.49039194139138e-05 0.00578389742880379 -0.187112706057832
"55J11" 0.116494163164545 0.248139369553745 4.81758710713001 4.5115995706657e-05 0.00578389742880379 -0.191813246928051
"61K23" 0.00374532720565079 0.00743052882397777 4.81709334908013 4.51770729063698e-05 0.00578389742880379 -0.193162866834495
