"groupCD" "groupUC" "AveExpr" "F" "P.Value" "adj.P.Val"
"09D22" -0.00413002191972289 -0.00437163135822055 0.055219734454837 13.5615597950143 7.51026432527527e-05 0.00475784457904293
"66H19" -0.0106799613270034 -0.00966890494148486 0.0174589593128159 13.5602544779384 7.51525851994753e-05 0.00475784457904293
"13J03" 0.00658695634087543 -0.00245580040916162 0.0533265584781594 13.5513733927774 7.54933247641301e-05 0.00475784457904293
"56E07" 0.0308402835397223 0.0216665976838704 0.0196801282291616 13.5506387508379 7.55215846914646e-05 0.00475784457904293
"89J10" 0.00701775902490743 0.0102824896290371 0.00748194037012239 13.54849152188 7.56042484553728e-05 0.00475784457904293
"66H24" -0.00403100152213939 -0.00404637689205664 0.0235928027011718 13.5462095291386 7.56922065753027e-05 0.00475784457904293
"20G16" 0.00877560080770203 0.00359458072509092 0.0363355364224786 13.5412547675748 7.58835626193168e-05 0.00475784457904293
"01A11" -0.0231742067387517 -0.0185605120342332 0.0490691756864116 13.5407828741839 7.59018144474343e-05 0.00475784457904293
"27N10" 0.00570675266306612 0.00401571808470383 0.0363569615264601 13.5352651406504 7.61155778545163e-05 0.00475784457904293
"01F19" -0.0149662595907863 -0.0137979350207863 0.0622482553718749 13.5345355100792 7.61438928250239e-05 0.00475784457904293
"66P24" -0.00357878035199869 -0.00437202088958923 0.0109383538082701 13.515421439131 7.68896911564848e-05 0.00478438799042594
"18P14" -0.0246231649029628 -0.0192861202198571 0.193119879832967 13.5151910684377 7.68987274010447e-05 0.00478438799042594
"01C04" -0.0218655405157566 -0.0167701958900371 0.140080804564523 13.5073043560078 7.72087691641229e-05 0.00479339152971181
"94M20" -0.053932628678788 -0.0278070188954544 0.00893173767651172 13.4801834059661 7.8285205227167e-05 0.00484261164492434
"35L06" -0.00307511907886671 -0.00312977027467918 0.0285712264650095 13.4779614802503 7.837410355062e-05 0.00484261164492434
"32C20" -0.0443942769983164 -0.024021350330909 0.0355559537725157 13.469402492199 7.87175568656638e-05 0.00484261164492434
"01J16" -0.0159126198079377 -0.0132350760208849 0.072625301881386 13.4625577551714 7.89933811077492e-05 0.00484261164492434
"18H11" -0.0321264730460243 -0.022737389686346 0.0213642496674363 13.4596011646861 7.91128436200126e-05 0.00484261164492434
"83P19" 0.560301526070472 1.53619353641188 0.0173886015982842 13.4539383573239 7.93421927500665e-05 0.00484261164492434
"68O05" 0.00885180403777848 0.013975759268798 0.00943812671099277 13.4534367641291 7.93625420609029e-05 0.00484261164492434
"18H06" -0.0209316843487679 -0.0163882027001634 0.0269304291554764 13.4419699559144 7.98292709156121e-05 0.00484261164492434
"68D11" 0.00534876991926672 0.00999586693092927 0.0202069535006956 13.4405728326255 7.9886338067482e-05 0.00484261164492434
"01I21" -0.0207602840583971 -0.0161491332431761 0.0326609806981554 13.4343207498741 8.014224756917e-05 0.00484261164492434
"85H14" 0.00538884846777138 0.00941515504341642 0.0211741188539271 13.4340975507846 8.01513997446257e-05 0.00484261164492434
"18M08" -0.0177917553679412 -0.0130389104942374 0.0398376898916687 13.4336829700831 8.01684024054675e-05 0.00484261164492434
"91B06" 0.00561908160168044 0.00770448942841293 0.00595815809339047 13.4335727312233 8.01729241390571e-05 0.00484261164492434
"54B05" 0.0119471104978793 0.0094248914875801 0.00718361779116207 13.412461204407 8.10439242584745e-05 0.00486770279638507
"01D24" -0.0376454396889406 -0.0277606650301443 0.058891064285778 13.4072945102972 8.12586270891613e-05 0.00486770279638507
"85M12" 0.0126565058675522 0.0173392799515545 0.0461574905449358 13.4051392112401 8.13483709001218e-05 0.00486770279638507
"93A17" 0.00709794858276095 0.0095159438989091 0.0684106970031383 13.3996515752917 8.15773484138553e-05 0.00486770279638507
"32P11" -0.00489203735181712 -0.00310638689808754 0.0115417205170135 13.399611105663 8.15790396146523e-05 0.00486770279638507
"87O13" -0.00430732878837355 -0.00454816646097644 0.0279210488725351 13.3974155945442 8.16708449717745e-05 0.00486770279638507
"18K08" -0.0255140995068576 -0.0175657973109528 0.0356059774439107 13.395200707906 8.17635726499338e-05 0.00486770279638507
"35E10" -0.0035175126083646 -0.0027780045340842 0.237224926937507 13.3851316355377 8.2186544787291e-05 0.00487398480905013
"01C16" -0.013386445719341 -0.0115813921111928 0.0488901936021382 13.382276748371 8.23068961964152e-05 0.00487398480905013
"92I13" 0.00866778020650633 0.00939961545488553 0.00576248226998879 13.3807006458261 8.23734196680082e-05 0.00487398480905013
"18P17" -0.0258031751862063 -0.019213134294094 0.108084294740888 13.3590011948017 8.32951786622023e-05 0.00489248285909997
"44G21" -0.0133640816536102 -0.00814581609547735 0.0145601557146987 13.3581337002657 8.33322573836964e-05 0.00489248285909997
"22E24" 0.0219587142828836 0.0234116275614973 0.0299989119032847 13.3561513825954 8.34170525933033e-05 0.00489248285909997
"18J07" -0.0226656526121937 -0.0182115409113448 0.031789924475745 13.3539868696889 8.35097469059261e-05 0.00489248285909997
"14D14" 0.113138457798823 -0.292013073233771 0.0710757585091886 13.3535193298845 8.35297835772249e-05 0.00489248285909997
"14G22" 0.0187723126471632 0.0142780109798558 0.0429827589930218 13.3482603611251 8.37555145578422e-05 0.00489343705696349
"68B11" 0.0304879770225588 0.0285522743559847 0.0217312819466105 13.3452822332487 8.38836345776862e-05 0.00489343705696349
"65C10" -0.0243384685578953 -0.0212739263088584 0.0145753719216925 13.3328932191362 8.44188712702646e-05 0.00491432805171938
"06O20" -0.00793149077158715 -0.0078560523836818 0.0562579013295086 13.3291627995563 8.45807504503836e-05 0.00491432805171938
"53E22" 0.0110612794932299 0.0128759689594151 0.0794141300401753 13.3178534825258 8.50735461718897e-05 0.0049330746483232
"49M24" -0.00306639788642443 -0.0037196385737382 0.0150662812535633 13.2891584635145 8.6337764990088e-05 0.00499115899445545
"65J04" -0.0057756593994351 -0.00716182118339394 0.0148099648907079 13.2873177987495 8.64195431730637e-05 0.00499115899445545
"85H20" 1.08988346011128 2.65153434502458 0.0104397599993869 13.2812193634298 8.66910815162757e-05 0.0049968877264441
"01C19" -0.0134155712172416 -0.0102734169479782 0.0651866902013295 13.2761518825647 8.69174108515056e-05 0.00499999304130496
"18E03" -0.0152232901566779 -0.0103518052871346 0.0454928957754672 13.2690525765776 8.72355527701648e-05 0.00500435632426816
"47J03" 0.0370073535371918 0.0291702095123031 0.0317147177452547 13.266761893206 8.73384713579032e-05 0.00500435632426816
"87B09" -0.0041156684548346 -0.00275754415878271 0.0190226124467018 13.2566196618692 8.77957189277061e-05 0.00502029461673764
"89L10" 0.0138343080080457 0.013986797564415 0.0144154883680889 13.2506542280407 8.80658587259238e-05 0.00502029461673764
"05C06" -0.00335200664718642 -0.0035384641582802 0.0659716526661831 13.2491063072232 8.81361004352588e-05 0.00502029461673764
"01A23" -0.0436458686077003 -0.0300216361540313 0.0753484011809875 13.2374477555819 8.86670752875932e-05 0.00503159453514396
"01I16" -0.0193631768469055 -0.015410178382544 0.04373648158017 13.2371305097018 8.86815716710434e-05 0.00503159453514396
"18H21" -0.00737731526088571 -0.00668426343197728 0.0188166798514209 13.229613274521 8.90258115372764e-05 0.00504126045683644
"21A11" -0.00415814906975589 -0.00359031026629293 0.0485034071434151 13.2120095196204 8.98375603600591e-05 0.00507702504882007
"87K02" -0.00381310273136267 -0.00545746572234006 0.0118280051095047 13.2064651362998 9.00948631479129e-05 0.00507702504882007
"18B18" -0.042714147834872 -0.0265488939833577 0.0849992988047449 13.2045756504357 9.01827303191231e-05 0.00507702504882007
"18I18" -0.0164967300758498 -0.0132147581391831 0.015691085466782 13.2005552911234 9.03699955240358e-05 0.00507770790741932
"36F12" -0.0958382597785635 -0.0554627780609093 0.025388228677424 13.193687558942 9.06908532247852e-05 0.00508587989854197
"18A15" -0.0120600202384655 -0.00821421783262291 0.0671352237419358 13.1844347376883 9.1125072072645e-05 0.00508867732067079
"63K07" -0.0205775349070706 -0.0198917053235151 0.0221949845456894 13.1814516252929 9.1265538610702e-05 0.00508867732067079
"54F22" 0.00694944687382822 0.00360414328483118 0.0127691162927392 13.1814147049228 9.12672785413311e-05 0.00508867732067079
"52B17" 0.115736612429899 0.064161501269121 0.0649630493847554 13.1683199511789 9.18866361281025e-05 0.00510916776529738
"33E15" -0.0964759077289563 -0.0388916374863637 0.0178417539450615 13.1662022090555 9.1987223587943e-05 0.00510916776529738
"25N20" 0.0066191119292649 0.00435400608803031 0.050585076202496 13.1559130940104 9.24776121398396e-05 0.00512658395558388
"18P12" -0.0343531250249646 -0.0203551294573483 0.0249718638942018 13.1364049009542 9.34150945061899e-05 0.00516867144087398
"04K24" -0.00240441588350169 -0.00864039170935355 0.0380627099532508 13.1236429080054 9.40338868141065e-05 0.00519299901028836
"14M18" 0.00542277560484102 0.00176720269684514 0.0511699988279649 13.1171929362131 9.43482962087741e-05 0.00519999618188144
"05P20" -0.00899734007941639 -0.00809331655543183 0.0488224271662348 13.1136945807167 9.45192973425143e-05 0.00519999618188144
"02I23" -0.00605340063694939 -0.00556002464294336 0.0349353503103005 13.1083370640745 9.47818188457366e-05 0.00520456301855008
"20F16" 0.0118666305050917 0.0110643964239394 0.0269973642738005 13.100824342947 9.51512628414679e-05 0.00520654087207338
"18M04" -0.0249413737610554 -0.0139268545828573 0.0854421906395156 13.1003022061021 9.51769965922427e-05 0.00520654087207338
"30I17" -0.00629434880158998 -0.00598692051547476 0.324663804377078 13.0891805391084 9.57269071195783e-05 0.00522676123939347
"01H18" -0.0181767760409897 -0.013511745099048 0.0489991830960897 13.0807393903532 9.61465508007927e-05 0.00523980629204395
"54A12" 0.146249370596162 0.0808085666816064 0.0113002187596586 13.068272549149 9.67699358653377e-05 0.0052608473343381
"84B02" 0.00741391722915823 0.0164461811033712 0.0265945807943931 13.0592459682255 9.72239974052938e-05 0.0052608473343381
"01O23" -0.021694677640954 -0.0184324030204516 0.0510098882565403 13.0511338882931 9.76340042141037e-05 0.0052608473343381
"91B22" 0.00805668744318892 0.00926417376769096 0.0042078199590298 13.0443376457654 9.79789307280355e-05 0.0052608473343381
"25H21" 0.0130832949213569 0.011147600251284 0.050282619811868 13.0432249262543 9.80355282891624e-05 0.0052608473343381
"87O15" -0.00477215604471635 -0.00389884768071429 0.0198304983540474 13.0428329750143 9.80554729048346e-05 0.0052608473343381
"67C07" 0.0322194147793939 0.0382476102533567 0.0344671063240413 13.0400803553261 9.8195663690031e-05 0.0052608473343381
"30B19" -0.00550264868169287 -0.00458760692921549 0.0322704876249116 13.0387650741683 9.82627266767382e-05 0.0052608473343381
"18N17" -0.012884240073112 -0.0101108718934731 0.178290876463745 13.0355213201124 9.84283275669794e-05 0.0052608473343381
"92B23" 0.0141525332709189 0.0172986118201718 0.00555828265052491 13.0346271053911 9.84740317674187e-05 0.0052608473343381
"36G09" -0.00403183312055088 -0.003149771929693 0.0105280752925638 13.0335597740041 9.8528613891132e-05 0.0052608473343381
"62O09" 0.100761223753401 0.116775372738364 0.0203040603402529 13.0242450077679 9.90063382048081e-05 0.00526966821493082
"70C12" 0.013279368477441 0.0176913473515151 0.0165714832259557 13.0232535981775 9.90573302913564e-05 0.00526966821493082
"23O16" 0.00843952264528621 0.00351236483121212 0.023667132311998 13.0148766450941 9.94893145220553e-05 0.00528295548706584
"90M03" 0.0213300163048677 0.0298363864208676 0.045917436176424 13.0057436414663 9.99625870613252e-05 0.00529584676033326
"18F11" -0.0298049000395994 -0.0172257247679327 0.0271476413224857 12.9991814958286 0.000100304126120677 0.00529584676033326
"03J21" -0.00343189080382932 -0.00435218196868218 0.0579125419315222 12.999029800812 0.00010031203613449 0.00529584676033326
"18I22" -0.0386604457865317 -0.0179006644239393 0.0366386153267172 12.9961424403141 0.000100462722663515 0.00529584676033326
"14F17" 0.00519948615577255 0.00240349812239396 0.0325305905028719 12.9871369489416 0.000100934263584323 0.00531001018097638
"01B21" -0.0187331802483778 -0.0148695539370287 0.112586429730237 12.9840261483736 0.00010109770013103 0.00531001018097638
"18H22" -0.0184102183369592 -0.0118039352459653 0.0531773627036861 12.9798136782613 0.000101319468598642 0.00531203499652881
"89A07" 0.0127349370021416 0.0287012281725119 0.0178571344975444 12.9711643130173 0.000101776455495046 0.00532636240824527
"79K04" 0.0292048466422383 0.036475727920621 0.017219647141166 12.9642392307638 0.000102143931678015 0.00533596218223549
"69A07" 0.00532566181110925 0.00593397352228619 0.0252803121961524 12.9553322622043 0.00010261866641636 0.00535112049534086
"54D09" 0.0102950231534235 0.0101608339517569 0.0299576585045351 12.9513724334077 0.000102830480679494 0.00535253882646422
"03H10" -0.00633279880191172 -0.00626681965950842 0.0707601011296808 12.9308965242326 0.00010393324938207 0.00538818228594147
"55G06" 0.0242402733606541 0.0189735193979662 0.0818849535422449 12.9240104507467 0.000104306952514228 0.00538818228594147
"28D17" -0.0284700057365655 -0.0201755211894544 0.0241519858261184 12.9216999940544 0.000104432661868804 0.00538818228594147
"30F09" -0.00274896042492062 -0.00296205319074072 0.0347470698816339 12.9195136155423 0.000104551769709076 0.00538818228594147
"28H05" 0.136566661647138 0.0806204950745455 0.0325769684699672 12.9101187453894 0.000105065234551912 0.00538818228594147
"01B23" -0.0317818393212561 -0.0205256665345665 0.0605117427527004 12.9041328042267 0.000105393796841807 0.00538818228594147
"18B16" -0.0184854814163636 -0.0112685200960947 0.024359903291745 12.9019282679643 0.000105515078754321 0.00538818228594147
"63C13" 0.0114955142793703 0.014928964849706 0.0264691780467485 12.900578639628 0.000105589401922285 0.00538818228594147
"32P04" 0.0204193946217208 0.0267232107648482 0.0194151861412265 12.8963741189534 0.000105821301840753 0.00538818228594147
"34E04" 0.0165995407650369 0.021987266325899 0.0256721279406956 12.8915002355482 0.000106090803267521 0.00538818228594147
"83P13" 0.255373995049154 0.62271754880214 0.0336779850353283 12.8896530315276 0.000106193136453228 0.00538818228594147
"87E07" -0.00427846523549784 -0.00240311590545287 0.035071918868614 12.8879605028571 0.00010628699360274 0.00538818228594147
"26N20" 0.0119599444224579 0.0127415707489182 0.0260425988881647 12.8863602051788 0.000106375817914789 0.00538818228594147
"18P05" -0.0368794170824913 -0.0193782470987876 0.0289851643235567 12.8823615620108 0.000106598109786456 0.00538818228594147
"54A11" 0.0173066488299664 0.0128402221970682 0.034198393008491 12.880017751761 0.00010672863771572 0.00538818228594147
"18B05" -0.0284385633885191 -0.0160011452445966 0.0860387828501338 12.8790433509641 0.0001067829529367 0.00538818228594147
"63E23" 0.0454238280205386 0.06215483734202 0.0343625930739548 12.8786037527393 0.000106807466788882 0.00538818228594147
"82A10" 0.0059947569258551 0.0105929270397493 0.0113446007011153 12.877654123972 0.000106860442672933 0.00538818228594147
"21H18" -0.00622739456053873 -0.00559975407273317 0.0217384766210937 12.8687807077864 0.000107356816353813 0.00539144576998033
"08H16" -0.00560532505895623 -0.0043992517266692 0.0680957439522063 12.8682316888271 0.000107387609168234 0.00539144576998033
"45A14" -0.00672196213604565 -0.00381466443805387 0.02315496986239 12.8665313559139 0.00010748303573444 0.00539144576998033
"01G13" -0.0165728320982255 -0.0135882573194765 0.0355890459011396 12.859414875041 0.000107883415561623 0.00540218284521266
"01A03" -0.0338181770409625 -0.0243562030043911 0.132804175318967 12.851405635757 0.000108335934224513 0.00541548920857123
"91A03" 0.0030730528496736 0.00678746751698739 0.00539354603569073 12.8394474077605 0.000109015356825016 0.00543473319807079
"18F09" -0.0194482868852198 -0.0151587816836087 0.0172711802195536 12.8380367331291 0.000109095806618053 0.00543473319807079
"18H01" -0.00921745094371149 -0.00734598604612712 0.0349706036100382 12.8285150698996 0.000109640486319541 0.00545249849033012
"43I17" -0.0337729863299662 -0.020684635751818 0.021100190212032 12.8205258304495 0.00011009975217918 0.00546596252556671
"23M11" 0.0314410988212643 0.03003578783433 0.0244337143291153 12.8142003626362 0.000110464836670769 0.00547471283691557
"47O05" 0.0497781405373787 0.0252095571253204 0.0373835978763428 12.8045066036887 0.000111026845875871 0.00549158331274534
"01A18" -0.0177635074709571 -0.0155093265901701 0.0671027255186873 12.8018043449586 0.000111184058378971 0.00549158331274534
"18C21" -0.0217778258624613 -0.0101283504256825 0.0620587491821377 12.7887912543646 0.000111944482272438 0.0055077918412412
"83E10" 0.0331880977973224 0.0584603437642719 0.00789889563799055 12.7858821169929 0.000112115239260663 0.0055077918412412
"80O20" -0.0268233179672726 -0.0192623749361616 0.0227062507255104 12.7820863181489 0.000112338460014376 0.0055077918412412
"01K06" -0.0218274007561616 -0.0187070956102727 0.0652960930113577 12.7798095323804 0.000112472580034056 0.0055077918412412
"38C02" 0.00738866134060608 0.00717254222760606 0.0174351351492476 12.7763973658386 0.00011267390384131 0.0055077918412412
"01C21" -0.0123984563649907 -0.00974122647906062 0.176870263919522 12.7761065238288 0.00011269108187247 0.0055077918412412
"18E17" -0.00907653437846335 -0.00762537095008164 0.295214078513745 12.7717533375994 0.000112948530020262 0.0055077918412412
"15A10" -0.00606758744840202 -0.00459534062950841 0.050625456094849 12.7703445931553 0.0001130319782547 0.0055077918412412
"13G15" 0.0285725226620404 0.0308029351687071 0.0493465882067904 12.7624614370322 0.000113500164326418 0.00552132594683867
"87I10" -0.00527730427439956 -0.00405492096532107 0.0124390862494425 12.7527857913511 0.000114077648618336 0.00554012272427372
"79B06" 0.00360737594897494 0.00313522508446464 0.0197453911828098 12.747912188885 0.000114369717315456 0.00554328797384207
"47P14" 0.0286009161345081 0.0188569102927488 0.0785205545229542 12.7390087839925 0.000114905356964731 0.00554328797384207
"05D20" -0.00496422905165823 -0.00472772599010267 0.0894190725084451 12.7378501502887 0.000114975259112118 0.00554328797384207
"83I18" 0.0120849031432408 0.0273768112563676 0.010079068091002 12.7366161706162 0.00011504975708562 0.00554328797384207
"03B14" -0.00617282495218576 -0.00588110673045117 0.115550941023189 12.7358043785355 0.000115098794890247 0.00554328797384207
"61F10" -0.0270882251216929 -0.0171876144424999 0.0454432989368419 12.7320803089388 0.000115324041300114 0.00554492525607661
"01G21" -0.0190702919401683 -0.0159960565393006 0.0574367304869706 12.7151642320035 0.000116353151837018 0.00557005918553095
"24G24" 0.00747100553074075 0.00675853072466669 0.0378532583716339 12.7136845815064 0.000116443634865967 0.00557005918553095
"87A01" -0.00420740637317795 -0.00401984864651012 0.0557125062477688 12.7125344731153 0.000116514017916307 0.00557005918553095
"01E16" -0.0130946453068637 -0.0106641887605674 0.0408847331187379 12.7060268847481 0.000116913121315886 0.00557005918553095
"66P04" -0.0171645434091526 -0.0148977128681649 0.00928293598755493 12.7055222830708 0.000116944129105574 0.00557005918553095
"01J04" -0.0305687495323206 -0.0227143412549695 0.0514916204961188 12.7046218253028 0.000116999484150945 0.00557005918553095
"57D09" 0.0119413799555472 0.0152496711908666 0.0174503287424425 12.6983901076465 0.000117383344885205 0.00557383432579488
"11B01" 0.0729488797010293 0.102598819527028 0.0566824818044446 12.6970952194977 0.00011746327641364 0.00557383432579488
"59N12" 0.0308749332747305 0.0173116399742119 0.0132062212869769 12.6928786212508 0.000117723965034323 0.00557707666379106
"03N18" -0.00519978589048821 -0.00639906187136783 0.213944612467572 12.6867403198059 0.000118104570015151 0.00558538664041081
"63H12" -1.41965262288199 -1.91395110700273 0.018727273417939 12.6816796249131 0.000118419349280743 0.00558538664041081
"32J13" -0.0496021758420875 -0.0415058614682725 0.0242466314482326 12.6807492886486 0.000118477314657077 0.00558538664041081
"01C05" -0.0198214033831987 -0.0163851701472727 0.0612592445348093 12.6722678729161 0.000119007159883631 0.0056012574456268
"92A10" 0.00646411683525253 0.0114065872026757 0.010967060121775 12.6576717368094 0.000119924950989132 0.00563530648951037
"18G14" -0.0184756686720329 -0.0146953484575885 0.0259717570145227 12.6534501746546 0.00012019181000548 0.00563870735839624
"45K10" -0.00345553207422 -0.00384724189470456 0.0650773717082942 12.6483074719448 0.000120517757002219 0.00564486482837696
"30B23" -0.00438759337868688 -0.00337412489898317 0.0235560668921647 12.6423619228401 0.00012089576918823 0.00565343715495864
"91B05" 0.0152656056567008 0.0183653161266437 0.00447180343738121 12.6271786260094 0.000121866882675459 0.00568967235009595
"18P06" -0.0455904341063971 -0.0272558503778786 0.0427656820491947 12.6224327146402 0.00012217213928157 0.00569475375271795
"12M16" 0.00678854056914383 0.00269093566120201 0.0516460262035712 12.6189575815788 0.000122396178878242 0.00569603918814906
"02A11" -0.00679816579957246 -0.00663497972953116 0.0556837637862388 12.6129654377942 0.000122783522729561 0.00569705419123661
"12A17" 0.0942127609729296 -0.0140993970088485 0.0575417279121752 12.61254137989 0.000122810984359083 0.00569705419123661
"18D01" -0.0105136943518855 -0.00814558854818181 0.0602511931761276 12.6037816912773 0.000123379728314838 0.00571179450795558
"56F15" 0.224337894956738 0.130217469100606 0.012519058237745 12.5998452208188 0.000123636231300199 0.00571179450795558
"01O14" -0.0197494064108754 -0.0180303531662828 0.0442774523388543 12.5985652467177 0.000123719758251857 0.00571179450795558
"62M09" 0.0165848217768375 0.0240469113795006 0.0188462869307891 12.5949379128315 0.000123956794783856 0.00571363966799416
"06N17" -0.0088177698128208 -0.00844308241190824 0.0658937860420654 12.5886864195852 0.000124366455374884 0.00572342323918095
"14F10" 0.00463500436859107 0.00159087112190369 0.0473269735703005 12.5616681615189 0.000126153712983144 0.00578954989742841
"64N13" 0.00420742089826748 0.0032483219319988 0.0266223563399055 12.5609330623738 0.000126202722559747 0.00578954989742841
"70N07" -0.0364697347191248 -0.0294152942954209 0.0180889880628808 12.5479934468552 0.000127068762938183 0.00582007052743559
"10O20" -0.00408396594830154 -0.00515529262777008 0.0461648985951563 12.5247391798768 0.000128641196352728 0.00588279843194738
"88L07" 0.00809993656043773 0.0109329693973424 0.00380481599749849 12.5199204760596 0.00012896963229304 0.00588852999853876
"90C04" 0.016146656248723 0.024491440783111 0.0072005153474231 12.5152517377498 0.000129288703555973 0.00589381663867662
"01B13" -0.0187626407826263 -0.0165779932327374 0.0821837275022122 12.5089804327458 0.000129718628817723 0.00590181984888129
"29C20" -0.0372961959949494 -0.0301806039620606 0.0336133656100937 12.5067575429542 0.000129871384940719 0.00590181984888129
"01A06" -0.0225028009999455 -0.01738235986071 0.0662030834859983 12.4944750428844 0.00013071891434426 0.00592495943863163
"66D20" -0.00393457249480907 -0.00390143456611977 0.0230686009254518 12.4931261537015 0.000130812352132655 0.00592495943863163
"85I20" 0.00454471940865253 0.00822764102106097 0.0222241295337203 12.4905117851018 0.000130993653646152 0.00592495943863163
"14K13" 0.0124199260877566 0.00590370867788785 0.0515164329987079 12.4846953585828 0.000131397977979192 0.00593398999306965
"18J08" -0.0312535968940622 -0.0228912863114629 0.0645115341919575 12.4725063410154 0.000132249630149909 0.00595259940063536
"18E10" -0.0169096935794634 -0.00805184053278434 0.0267561147291894 12.47181352194 0.00013229821497517 0.00595259940063536
"28M16" 0.0110197490159149 0.00649982497693385 0.0360370797286391 12.4699928077679 0.000132425986045246 0.00595259940063536
"82N09" -0.0728009184410775 -0.0534530901684847 0.0088824246141052 12.4609452221371 0.000133062875771926 0.00597196897407965
"87H15" -0.00424422479531239 -0.003939247865798 0.00915453899768015 12.4572912976274 0.00013332101701702 0.00597430640861585
"54K22" 0.0146560721197606 0.0327615638338182 0.0208059422058067 12.4452775664238 0.000134173546993924 0.00600094829538943
"54A13" 0.00736580228305957 0.00572484165207192 0.0304202233021153 12.4430886253996 0.000134329508629936 0.00600094829538943
"02L23" -0.00448289260855218 -0.00579764949972811 0.0474293801433975 12.4335473574736 0.000135011593482954 0.00601833966934177
"12H07" 0.00754161534038161 0.0054917549089958 0.0594472485588842 12.431841002887 0.000135133967672938 0.00601833966934177
"62L03" 0.00820862607131019 0.00796188396228335 0.0223763495613005 12.4232431481575 0.000135752387843504 0.00603660886617592
"47P05" 0.0207520123037499 0.0101113523972515 0.023970593816995 12.4199552467468 0.0001359896782147 0.00603790006198898
"15D22" -0.00577515465116482 -0.00506597035726489 0.0464904757166709 12.4115213261978 0.000136600394448151 0.00605126450353566
"13I09" 0.0128902045058285 0.0178793339739192 0.0530606531150864 12.4100379693487 0.000136708110572064 0.00605126450353566
"68I06" 0.00228555077515141 0.00518095428168519 0.0139492908469257 12.4043685379651 0.000137120643699978 0.00606027259572176
"31D10" -0.0403691529714441 -0.0249575282749831 0.0633319111383994 12.4008618955654 0.000137376469883359 0.00606121753233841
"87M18" -0.00412087514611057 -0.00369511591549181 0.0190534202755598 12.3962260941614 0.000137715458483483 0.00606121753233841
"18F12" -0.0178169697017412 -0.0152953944759477 0.0291697549356339 12.3940786290198 0.000137872793381907 0.00606121753233841
"01L21" -0.0212074326390909 -0.0183143103951122 0.0462289813258457 12.3900978287838 0.000138164957764738 0.00606121753233841
"47O01" 0.0296083590123425 0.0231076517611944 0.0532976090304027 12.3897935946521 0.000138187313795595 0.00606121753233841
"54N07" 0.0102436954792509 0.00403831843870587 0.0120417817488063 12.3859705435257 0.000138468573469427 0.00606437968368444
"01A13" -0.0181221064554184 -0.0153768584936777 0.0576568320496122 12.3762470484815 0.000139186691982818 0.0060866361397554
"01D21" -0.0194006901961398 -0.0146357564393462 0.0546019665521611 12.36043022346 0.000140363362329874 0.00611931963714348
"02N18" -0.00283547977942575 -0.00453221105407492 0.0438067013207604 12.358728967882 0.000140490558015453 0.00611931963714348
"79G06" 0.00600653509917135 0.00731504258285859 0.00699543681370616 12.3561188590523 0.000140685944873067 0.00611931963714348
"47P04" 0.0403921792621573 0.0296093992927294 0.0211462533256215 12.3523151497246 0.000140971203262221 0.00611931963714348
"01G04" -0.0256642352159299 -0.0223277471100404 0.0597567925597877 12.3516711505491 0.000141019561137727 0.00611931963714348
"54C10" 0.00102370095850475 0.00511462460356061 0.0195885961172882 12.3492641967976 0.000141200456567068 0.00611931963714348
"88G15" 0.0142218062823696 0.0360606865127871 0.057929716308154 12.3429407477646 0.000141676882744636 0.00612296191914775
"18K18" -0.0223759271516448 -0.0140759027188282 0.0393514348119672 12.3391103681551 0.000141966311276904 0.00612296191914775
"08P21" -0.00907269659912715 -0.00744987407201194 0.0527298719411311 12.337518048458 0.000142086815343979 0.00612296191914775
"26M04" 0.00544868821202023 0.00389201908405725 0.0415623354906268 12.3369576566563 0.000142129250908372 0.00612296191914775
"24L01" 0.00691683509343796 0.00480193163108213 0.0611182329098234 12.3325775485773 0.000142461401838953 0.00612816531679045
"04I03" -0.0033222012251253 -0.00347452286779845 0.182180584010214 12.3282138279872 0.000142793136933771 0.00612976292841351
"18G08" -0.0166718326861507 -0.014574879939947 0.0338920303224672 12.3256450403219 0.000142988805947905 0.00612976292841351
"13O10" 0.00867015093728236 0.00267276750357865 0.0585741588537515 12.3230248115015 0.000143188689216433 0.00612976292841351
"52L14" -0.0036168993963941 -0.00447190122298314 0.0144972667274751 12.318651746568 0.000143522953832095 0.00612976292841351
"25N06" 0.00815607085787877 0.0199548384824817 0.171839951633189 12.3145118720091 0.000143840164235397 0.00612976292841351
"55L16" 0.0589903379894131 0.01474005690208 0.017982530905379 12.3129785422849 0.000143957843348307 0.00612976292841351
"01A08" -0.0291087582529966 -0.0222578260315576 0.0567739612126471 12.3089891938032 0.000144264499003102 0.00612976292841351
"45G24" -0.00497601321343432 -0.00474400703561025 0.0164562526938993 12.308182108181 0.00014432662359819 0.00612976292841351
"18E06" -0.0256496150056372 -0.0187334045900799 0.0342496660108561 12.3054376250586 0.000144538091870345 0.00612976292841351
"33O19" -0.0607250847352189 -0.0267440494781818 0.0233734013944579 12.3014014725062 0.000144849689142244 0.00612976292841351
"72L02" 0.0411870049027607 0.0595605560168348 0.0120058839581422 12.2997988414491 0.000144973614250116 0.00612976292841351
"15E22" -0.00623946134090188 -0.00502813036199713 0.0499503754087077 12.2989976791736 0.000145035607522218 0.00612976292841351
"18F23" -0.0313891517620774 -0.0168339305357575 0.0170805388344548 12.2946989744635 0.000145368722969337 0.00613489866819503
