"groupCD" "groupUC" "groupCD.agemiddleage" "groupUC.agemiddleage" "groupCD.ageold" "groupUC.ageold" "AveExpr" "F" "P.Value" "adj.P.Val"
"36P18" -0.0103609381875 -0.00578895985583335 0.0088525241009259 -0.00159581124125924 0.00383633800435183 -0.00144876973305549 0.055219734454837 6.61187054314055 0.000412500230291594 0.0531538630081964
"51C20" 0.154725325875747 0.0667026973007465 -0.0521508239599135 0.0492372609317535 -0.0751936495957468 0.0163638753459205 0.0227950121927291 6.59486214584292 0.00041943992162916 0.0538089453442223
"01M21" -0.0270415789483334 -0.0235387446817199 -0.00227198863067897 -0.00172831431051315 0.0078598083003759 0.00401242548376237 0.0606287693167237 6.58369889780377 0.000424063490669636 0.0540608015868063
"45F21" -0.112507573558333 -0.0219213212416663 0.0378069064705552 -0.0372771338890007 0.0493050505449994 -0.00964020280500033 0.0525917303235421 6.58113696471965 0.000425132368564544 0.0540608015868063
"15P12" 0.21688290015 0.0146128229416669 -0.177870682323889 -0.0236531220633334 -0.14582980128 -0.0219515582816666 0.049813104389953 6.57131390503864 0.000429257869005063 0.0540776783650661
"46O04" 0.118411767525 0.0118046198833335 -0.0938688956733641 0.0306617641524995 -0.0728079751985555 0.00776871570977787 0.0337601279194332 6.57067981457152 0.000429525663267641 0.0540776783650661
"86K23" -0.000426863151666649 0.00374759820833335 0.00497165173222222 -0.000855892356666671 -0.00080484349433336 0.0112077306956666 0.0204932513183376 6.56579651591749 0.000431594100414479 0.0540776783650661
"81B02" -0.00529767927500001 -0.00518311468333335 -0.00303878327694444 -0.00285866444849997 0.00102587291166667 -2.04408633333276e-05 0.0360797070786061 6.5631352777521 0.000432725877994528 0.0540776783650661
"25P07" 0.00254439772037035 -0.000585627656296274 0.00278289120740747 0.00640536351296296 0.00405915696696293 0.016670945726963 0.0894190725084451 6.54753724167856 0.000439424521822935 0.0546791208635723
"12B17" 0.00861207437666665 0.00246953232005623 0.00379903359275465 0.00158363427869839 -0.00328929373419044 -0.00325791001091333 0.6689028518593 6.53719050360306 0.00044392998559054 0.0550036840693441
"82O07" 0.0182574834082271 0.012126037407907 -0.0164579530903538 -0.00541868471220497 0.00362916745185797 0.0102628138188448 0.0244893415670536 6.51738641299814 0.000452694013622399 0.0558508831359754
"18I04" -0.0215007133058333 -0.00806976280833335 0.00898300584510624 -0.000707417345393703 0.00461370216546528 -0.0109901195487013 0.060658268840139 6.51147078759286 0.000455348161552014 0.05594029342321
"18A13" -0.0264933464276716 -0.0144549430832271 0.00554793840378263 -0.00236116399760625 0.0112811384110899 -0.00220287221668789 0.0822244821978961 6.49799148338282 0.000461459151260857 0.0564518361709115
"18A10" -0.020928944575 -0.0103596129680555 -0.00179789049729313 -0.0103144937121145 0.00636532639837577 0.0022002198412188 0.0815238251548476 6.48447109505088 0.000467678235682802 0.056924663905988
"25N20" 0.00980397369583338 0.00680736492833335 -0.00756504225972223 -0.00304779984666666 -0.000532023872611142 -0.00608855432733337 0.0659716526661831 6.47247005870853 0.00047327465454934 0.056924663905988
"65P06" -0.00597696631010583 -0.00695334261890045 0.00164855072482803 0.000857187573993031 0.00447891839588359 0.00397415192319677 0.0402233134952564 6.47132252505385 0.000473813574348805 0.056924663905988
"21I09" -0.0072932174416667 -0.00705620978833338 0.0047284399252778 0.0049276693096482 0.00439755879944451 0.00270086808944453 0.0438138343729919 6.47126735859677 0.000473839499106741 0.056924663905988
"18C17" -0.0136058333487963 -0.00723107213962962 -0.00209125763481485 -0.00655292117287035 0.000596783870277782 -0.00389086069222222 0.0418868120499954 6.46757081451858 0.000475580152347349 0.056924663905988
"06I20" -0.00290177708501985 -0.00456442716901456 -0.00306134507800481 -0.00369067354846691 0.00275851886668653 -0.00150534128339284 0.132560711139967 6.46434547461791 0.00047710458831977 0.056924663905988
"47J20" 0.0354849997638888 -0.00128348617499996 -0.0254283558522221 0.0307090297973332 -0.0263035656105557 0.0101275267616661 0.0531773627036861 6.45912686601314 0.000479582366820775 0.0569857850870276
"48M01" 0.01191473024 0.00213232993416663 -0.00325151813888884 0.00708000877161119 -0.00706113129299997 -0.00800302537049997 0.0273439760591122 6.45363197510079 0.000482206416425543 0.0570637168629623
"88G14" -0.000353629009166668 0.00436468301208333 0.00167633414233466 -0.00218482730404497 0.00498627575412963 0.00996646765584257 0.0280986520404209 6.4443544579698 0.000486672245012056 0.0572374327401537
"47J17" 0.00651073178006941 0.000916201519166654 -0.00301362189451384 0.00723629350083335 -0.00230683772340275 0.00515104272083331 0.0213642496674363 6.44239178949583 0.000487622732618838 0.0572374327401537
"54E10" 0.0199416646083334 0.0128134674700395 -0.0064741523555556 0.0159405504082514 0.00706541193533327 0.0183828873569604 0.031244536193745 6.43521514094059 0.00049111544230493 0.0574149597530114
"87H16" -0.00418031308393187 -0.00437882095376983 -0.00101457490282741 -9.41060128573744e-06 0.00067031511919112 0.00410519589051056 0.021156428185211 6.42401336388453 0.00049662143537317 0.0574547590684767
"87K16" -0.00695313299199405 -0.0056030381785582 0.00441478826316688 0.00373649667381481 0.00053203891697022 0.00158974529129892 0.0270567179447944 6.41857518769093 0.000499318563350258 0.0574547590684767
"92E01" -6.61798701851653e-05 0.00159876656185187 0.00337236135826388 0.00115009216252313 0.0126039731559444 0.00167317098501851 0.0493546302194944 6.41657228840842 0.000500315924512285 0.0574547590684767
"87E23" 0.00311110147999998 0.01766396363 0.00704381038955547 -0.00730076235137285 0.00617064602556652 0.00186808983408502 0.0365544373899672 6.41229249348863 0.000502454334306971 0.0574547590684767
"87J12" -0.00871968283333333 -0.00590115760833332 0.00246053780694444 -0.00101568407583333 0.00307651942694442 -0.00139844541472227 0.0062796268323111 6.41063495448091 0.000503285188846528 0.0574547590684767
"61A23" 0.0345527594924998 0.0447797390499997 -0.00950364222583332 0.00709675557666679 -0.0103916433524998 -0.0176340009766667 0.0185898068232344 6.40827329384082 0.000504471564922441 0.0574547590684767
"33A16" 0.066290021888889 0.0221693709144799 -0.0384589471047222 0.0203675845130202 -0.0180382906905132 0.045304937408896 0.0748513900849847 6.40657293372333 0.000505327615716261 0.0574547590684767
"23N12" 0.00619926626546297 0.00260315571379961 -0.00171697553316026 0.000793232977345243 -0.00291796205564352 -0.00182240572638426 0.0413353882111558 6.39650523648296 0.000510428613785417 0.0576179238130758
"66A12" -0.0107005342611112 -0.0080826977716667 0.0076461836290124 0.00381722275374081 0.00766412220144446 0.00395141196366666 0.0178644511024116 6.39589950442239 0.000510737295897647 0.0576179238130758
"60O15" 0.0174017459250001 0.00146723650416671 -5.65995819459206e-05 0.0148874035055824 -0.00442269943506385 -0.000222795987457549 0.0309352780119672 6.38690160368898 0.000515346560952727 0.0579125691538853
"29N23" 0.0645037912051062 0.0495293114284392 -0.0451995323786644 0.0382931483291135 0.0325689024676027 -0.0155129710223967 0.0488224271662348 6.38013482294386 0.000518842629100958 0.0579319932668418
"61F10" -0.0421003486488091 -0.0326214584499996 0.00790778389880923 0.0115391939149996 0.0342481908288091 0.0265811002299997 0.0138398906656431 6.37883777343091 0.000519515684799051 0.0579319932668418
"22P02" 0.010926478175 0.0296858828416666 -0.0100381381487963 -0.00725916429657398 -0.00682606709499993 -0.0255266211616666 0.043425594169849 6.37378301924355 0.000522147711333353 0.058002408408766
"18F03" -0.0108079626933333 -0.00951440345583334 -0.00396773019925925 -0.000494334456759246 -0.00938907966678473 -0.0102750111605347 0.0542288287984697 6.3678148521005 0.000525273986338241 0.0581269797171932
"55J11" 0.1789035771 0.0936208747250001 -0.0314749028611114 0.0560047378983331 -0.0951756615033337 -0.032666032211667 0.050282619811868 6.36236135025923 0.000528148420903349 0.0582228409401172
"51H17" -0.00684312679067132 -0.00705478500351853 0.00374465112084105 0.00500853850008335 0.00330198597900463 0.00456418297435184 0.0351128708333499 6.34910042790028 0.000535209414848145 0.0585970905717723
"82O15" 0.010995157365 0.0289707900956248 0.00563628287444455 0.00445388766307883 0.00839663916166657 0.000552845264375225 0.00885106352322072 6.34611216321134 0.000536814657660485 0.0585970905717723
"36M15" -0.01312036957 -0.00979811156092588 0.00736195369098765 0.0032524032942592 0.00993658395899996 0.0070759563165925 0.0527298719411311 6.34464161013695 0.000537606528889436 0.0585970905717723
"85D17" 0.0252473284458866 0.0348538443667729 -0.00331875212255318 0.0300405452465604 0.0329685595194465 0.0197341665485603 0.0348070844889138 6.33332175583062 0.000543744677495592 0.0589743715508967
"17J19" 0.0064691494891667 0.00234687454000005 0.001735119984074 0.0103293030199814 0.0330775709141667 0.02362907608 0.0406167832489601 6.33077494716907 0.000545136121672139 0.0589743715508967
"51M21" 0.0904671977249999 -0.0189031684616669 -0.053522966198611 0.0896137653345744 -0.0104545490675927 0.0768544165690745 0.0289205959938684 6.32307237011577 0.00054936796084566 0.0592112464267592
"79N11" 0.00601382392870366 0.00586506221574071 0.00040530482212966 0.00303142195431485 0.0142562034162963 0.00146340309592595 0.0785205545229542 6.30676972020305 0.000558442690203034 0.0599664033965058
"44L11" -0.0609076090499998 -0.038241501210833 0.0318422384249999 0.00818409237249953 0.0396607290166666 0.0267196257241664 0.0515164329987079 6.29358836605199 0.000565898838613217 0.0605428229812288
"66G20" -0.0113087491639352 -0.00953466072187499 0.00863134160870703 0.00595200025306216 0.00672324192079629 0.00825899582535649 0.0262361601966524 6.28964882005836 0.000568148176991325 0.0605600003511378
"66F21" -0.00852127265407406 -0.0058671372583333 0.00301982571240732 0.000649439529999952 0.00297453440974071 0.000814354735666659 0.0177872214187322 6.2797938221095 0.000573817595977022 0.0607550094681159
"18F05" -0.0566649985691668 -0.03178768175 0.00110211715527757 -0.0144643813883335 0.0289115905458337 -0.01038387109 0.0733450734291454 6.27918701412801 0.000574168681897829 0.0607550094681159
"49C16" 0.00110867828798611 0.00371400813677249 -0.00118934033594466 -0.00185556153097355 0.0148194502874795 0.0240357954516561 0.0205459943939147 6.27071519680559 0.000579094693289516 0.0607935325682062
"54A15" 0.00237692930537036 0.00100311529083995 -0.00156482358244708 0.0027558063049881 0.017425850080955 0.0338926214751151 0.0388740874277727 6.26691966194819 0.000581316486998167 0.0607935325682062
"01E22" -0.0317211067369308 -0.0283965614374469 0.00924333154748632 0.0105582929824044 0.0151567532009308 0.0119376136681135 0.0583981934975479 6.26421136289001 0.000582907494903372 0.0607935325682062
"18A04" -0.0248154107393261 -0.0132911871266667 -0.00230155344754403 -0.00680268346270605 0.0104983191969129 -0.000354140665000014 0.0440096207131789 6.26409157156169 0.000582977976046136 0.0607935325682062
"48B21" 0.0153113911342651 0.00142846333365348 -0.0117723027893942 0.0133679698667729 -0.0111836205206332 0.0121329018633118 0.0588451188162494 6.25592364582296 0.000587805569260702 0.0607935325682062
"66K03" -0.00548142584416667 -0.00439138905564814 0.00198233686546295 0.00100189272962961 0.00422556909794442 0.00122101450044442 0.0133439363484085 6.25033486611808 0.000591133744326858 0.0607935325682062
"47L19" 0.0244341880916665 -0.00120580951500002 -0.0204899633444442 0.0316932473873332 -0.0118538871603332 0.024831116063 0.0290760949346669 6.24814668360413 0.000592442390245887 0.0607935325682062
"46L18" 0.0264341703583331 -0.00209915496666665 -0.015646464033333 0.0283214291749998 -0.0177077164723333 0.0123865077859999 0.0640001381022079 6.24088568040238 0.000596807398109971 0.0607935325682062
"63O21" 0.00518961376388891 -0.00797220656041664 0.000774140803818014 0.0216821748833663 0.00359060929944447 0.01845002662375 0.0865611220582934 6.240327378791 0.000597144466110322 0.0607935325682062
"18L07" -0.0455027280958331 -0.0325992584416663 0.00362487800083308 -0.000253777256000234 0.0194632258196109 0.00672229199433315 0.0425117479580783 6.2356305683847 0.000599988295623973 0.0607935325682062
"02N15" -0.00837733785000006 -0.0094657810416667 0.00407477223166671 0.00661401552733336 0.00509538827733341 0.00280289920566676 0.0762016500261715 6.23124554709284 0.000602656600360857 0.0607935325682062
"60F22" -0.0130424482325 -0.0162148882841667 0.00898040082138895 0.0088030127708334 0.00847750853250001 0.0113170130508334 0.0187238676711678 6.22706196132747 0.000605214326952476 0.0607935325682062
"79N21" 0.000597917420780149 -0.0020736195942214 0.0121041603895114 0.0298667218089574 0.00813603940188657 0.0260410689672584 0.0287919928760413 6.22273844676101 0.000607869973201518 0.0607935325682062
"30F15" -0.0108274993222685 -0.00917430322 0.00934311065109568 0.00494062693233336 0.00666130464708331 0.00375153344666671 0.0722146555054865 6.22071306788239 0.000609118371239458 0.0607935325682062
"41J16" -0.155790599183334 -0.0199205406250001 -0.0154002009894442 -0.0940245005833331 0.140933516980001 0.0619387836183334 0.0953365934790288 6.22059254272161 0.000609192747816889 0.0607935325682062
"34J21" -0.0672694414749998 -0.0307094737 0.0370627865111112 0.00733327520500001 0.0627625545869994 0.0529718710453336 0.0392228565012882 6.21884658500439 0.000610271290726912 0.0607935325682062
"68A24" 0.001975565859375 0.00376364393601852 0.00482313645541669 0.00316255457988429 -0.000599320894930592 0.00526925501842594 0.0244513455156832 6.21649676000413 0.00061172613419754 0.0607935325682062
"54F22" 0.00745133186120368 4.51528208333548e-05 -0.000407363608888866 0.00545247046695237 -0.00243937600548941 0.00763977355154762 0.0230593070363993 6.21561057302504 0.000612275773804581 0.0607935325682062
"46C22" 0.0292143172716665 0.00370698253833354 -0.0155207635772221 0.0375053820583327 -0.0276311168029998 0.0157869574636661 0.0627042969625984 6.21141772880021 0.000614883570296945 0.0607959329055219
"01G20" -0.0179923658166667 -0.0165232104262963 0.00375735723388894 0.00263906745314819 0.00334008915170924 0.00598186216522774 0.05881427597488 6.20011728000779 0.000621972190827168 0.0607959329055219
"72D15" -0.0619067907861108 -0.0474125004710184 0.0322252305908328 0.026720189480185 0.0624010396178143 0.046178415986055 0.0589459164288655 6.19324828315968 0.000626324280317043 0.0607959329055219
"47P07" 0.018177399915 0.000116876798333352 -0.00528912663166665 0.0208328337122908 -0.00620759592739711 0.00792817144770922 0.0248166197859178 6.19182920279483 0.000627227495840789 0.0607959329055219
"82J05" -0.0915266308388894 -0.0472799722900003 0.0366376938083337 0.00667584594166692 0.0580103740022227 0.0383916367366667 0.0313348911160783 6.19119476841834 0.000627631756980669 0.0607959329055219
"15A06" -0.0134117901758334 -0.0102827285944444 0.00656158057996914 0.00335636918277774 0.0116465698691667 0.00604022425444447 0.308640112138189 6.18745446746036 0.000630020822982776 0.0607959329055219
"41E09" -0.106547664093333 -0.01861353226 -0.01463934544 -0.0683905449393334 0.0380628629200002 -0.0460763472133336 0.0469589526200712 6.18265146317748 0.000633103145113723 0.0607959329055219
"87M19" -0.00667110977557872 -0.00571685758777448 0.00202271495079477 0.00164621676412633 0.00499502009700331 0.00212925436600464 0.0110343800879182 6.18213768756995 0.000633433826640832 0.0607959329055219
"90D17" 0.000325294399375008 0.00148637665905094 0.00443158964604497 0.00466433870879496 0.00631525855682342 0.00808660857214745 0.0141207599735249 6.18196655021723 0.000633544017388682 0.0607959329055219
"36P23" -0.060526282319167 -0.0235453794500005 0.0349076624080557 -0.0118272962499993 0.0480886206191666 0.0210573102833341 0.0579831201422347 6.18070220008783 0.000634358742659605 0.0607959329055219
"46I20" 0.027888533374074 0.00303633612990739 -0.0196521424399073 0.0278730725109258 -0.0159088598167411 0.0045898037607592 0.230447759514856 6.17679878716605 0.000636881208652522 0.0607959329055219
"46B07" 0.0289320401916663 0.0156721666499999 -0.011402045196293 0.0195886575853732 -0.0158381807016663 0.000774849889999836 0.0921393069258542 6.17590092884934 0.000637462960137918 0.0607959329055219
"66J22" -0.0134272407864583 -0.0123061365633333 0.00784822014865736 0.00736659586403243 0.00857490972063817 0.00849317339222225 0.0205702888147079 6.16958714013221 0.000641570173239086 0.0609870296154781
"47C13" 0.0307328717999999 0.0207203629083333 -0.0157588705041134 0.0126757859246642 -0.00687470827433326 0.0141170729923332 0.0267561147291894 6.16386845592162 0.000645315028624133 0.0610418650143832
"48J20" 0.0215868386916667 -0.0026770031045399 -0.00977500886586401 0.0230845498520931 -0.00850312092500002 0.0145004184878732 0.0297638180705968 6.1622824199906 0.000646357829800837 0.0610418650143832
"92H03" 0.00708203359583334 0.0108365208875 -0.00322305877305555 -0.00572256020249998 0.0154329705475 0.00573639177249996 0.0227256582631925 6.15053680931962 0.000654137533477022 0.0615760048964263
"66P24" -0.00696019339062501 -0.008409414325 0.00466461717667438 0.00575313488514813 0.00365667451136574 0.00379551751240744 0.00954088707338209 6.13399766534843 0.000665264833513382 0.0621690336315243
"38K23" -0.0879887370583334 -0.0283724594583335 0.0510766608194443 -0.00854403447166655 0.0807985202216661 0.0423664767050003 0.058069988340494 6.1246020951848 0.000671677295923327 0.0621690336315243
"92P14" -0.0767096377383336 -0.0464445721750003 0.0623605145855554 0.0301919740000002 0.069408391855 0.0619931900416673 0.014189489176618 6.12450997681419 0.000671740497279524 0.0621690336315243
"87I02" -0.0045777057984259 -0.00225397279240738 5.15791489505451e-05 -0.0015292891651482 0.0023906301819815 -0.00283205842737039 0.018161669666211 6.11840053015783 0.000675946543903399 0.0621690336315243
"56E06" -0.00428185241954035 -0.00466302474518519 -0.00116299579637235 -0.00232805849746825 0.000838967845643529 0.000185878710574079 0.0428278915325841 6.11584320437058 0.000677715602019544 0.0621690336315243
"86L16" 0.0135185244266667 0.0083558533916667 -0.00705771382888892 0.00614582587766666 -0.00825594723966674 0.0224964129403333 0.0299576585045351 6.11405639688542 0.000678954623630281 0.0621690336315243
"92M05" 0.0134950003325137 0.0155018518334397 -0.00141842847725207 -0.00522849203618349 0.0074004048041529 0.0102083030365603 0.0454432989368419 6.1092200421085 0.000682320619561441 0.0621690336315243
"18A16" -0.0111237380108334 -0.0072575287905556 0.00347177871416668 0.000332202707814851 0.00198930371512966 -0.00183969183001584 0.0573702195604279 6.10377577169387 0.000686131366730954 0.0621690336315243
"51L20" -0.0117538301262666 -0.0105692088231713 0.00946156348221675 0.00864142350915414 0.00758173348118985 0.00680633425637504 0.0151590641035047 6.10264326568513 0.0006869269654503 0.0621690336315243
"05J24" -0.00925835109074073 -0.0112735674758333 0.00309731117407404 0.00592688027916662 0.00216363974925923 0.00388974577101848 0.0765287010097922 6.10181761936853 0.000687507621870377 0.0621690336315243
"52C08" 0.0111659515842262 0.0114941946507077 -0.00452381113486663 -0.0035925888587864 -0.00668413959700398 0.00595432312688488 0.0285055759761122 6.10134374495184 0.000687841126186539 0.0621690336315243
"87O13" -0.00876979246249995 -0.0073105907520833 0.00572098228565582 0.00320851974363422 0.00658917496916657 0.00210840047874992 0.0121274136241563 6.10111173364884 0.00068800447552224 0.0621690336315243
"44K21" -0.0938885291166666 -0.020383563458333 0.067938348966667 -0.0215215487316669 0.0729246654333333 0.0183708135249998 0.0553603732160425 6.1006736390756 0.000688313034033018 0.0621690336315243
"47M18" 0.0114871035257465 -0.00178993244925346 -0.00433388060328116 0.020068198603506 0.00457208315739635 0.0177625294323963 0.0250103478660351 6.09610887784289 0.000691537022728773 0.0622662512421594
"48I16" 0.0108181236257143 -0.000223702499470928 -0.0112650415217956 0.00645524760794515 -0.00708398065725655 0.00229552020126193 0.0305877430857573 6.07488731625666 0.000706741783113096 0.0634382802408607
"47H20" 0.0346204637833332 0.00487888783333337 -0.0228323692510579 0.0240390515705289 -0.0217807534266666 0.0165197132066664 0.0338920303224672 6.06359813050292 0.000714977554692374 0.063811387507828
"46E22" 0.019666470973333 0.00113861399000007 -0.00932499244555509 0.0345239757466663 -0.00853474449199998 0.0217708569913326 0.0701381857201892 6.05754573040504 0.000719435731328536 0.063811387507828
"47F22" 0.0175081187942125 0.00356010831087913 -0.00266514659699023 0.0213242113107875 -0.00184738654087919 0.0106929380757876 0.0295092798410413 6.05562379754214 0.00072085771588707 0.063811387507828
"34D08" -0.0599217135249996 -0.013981528583333 0.0356799265694441 -0.00780676200266737 0.0318788622849996 0.0204990828100001 0.0658937860420654 6.05441972634248 0.000721750126403561 0.063811387507828
"36I23" -0.0306284668954697 -0.0202089898376784 0.0118811441354697 0.00191796844367845 0.0296361084855121 0.0258231635610543 0.060104590407785 6.05421355968501 0.000721903049100389 0.063811387507828
"69F21" 0.0070670725916667 -0.002821060325 0.00934785823738956 0.0254454106138095 0.0216682013116665 0.0352971093116667 0.116449381646334 6.04915139169256 0.000725668915628467 0.0639227137458416
"60A22" -0.00662906702592591 -0.00600730109557865 0.00133672746259256 0.00238824020957866 0.00143240308425928 -0.000166250912754671 0.0235560668921647 6.04291159560167 0.000730340170983838 0.0639227137458416
"20F16" 0.0103663597725 0.0120206346925 0.00112878523429015 0.00089886626350003 0.00920753746350004 -0.00394643518983329 0.0438067013207604 6.04174365121932 0.000731218136540654 0.0639227137458416
"91I08" 0.00635274010190479 0.00859272653505294 -0.00281276943079364 -0.00227231582668253 -0.00146147572654369 0.00888904978160451 0.0207407056575576 6.0407293337084 0.000731981546015225 0.0639227137458416
"46C07" 0.0378452316916666 0.0259389847583334 -0.00755461660238152 0.0224961359242857 -0.0239492170149998 -0.0202963234316665 0.064793501337004 6.03432129243891 0.000736824464607601 0.0639799002430958
"01N22" -0.0434719920004262 -0.0371121753166664 -0.00148151733408913 0.000225189681246825 0.0194951071668439 0.0102080176098298 0.0488901936021382 6.03402416274524 0.000737049863111579 0.0639799002430958
"14M18" 0.00693321199074073 0.00205017478333337 -0.00148056285861105 0.00119852732724072 -0.00213753101807403 -0.00449797289066674 0.0636101847226735 6.02880229923481 0.000741023317926644 0.0641328031541707
"35E10" -0.00469971926404763 -0.00172225453601855 0.00359320233182541 -0.000975238019833319 0.000802987250158721 -0.00117290711361111 0.0562579013295086 6.02360901826399 0.000744998058438502 0.0642849068699628
"18N09" -0.00862788695625002 -0.00932243499541669 -0.00552711043314039 -0.00304612446817124 -0.000907558206416647 0.00280530456608337 0.140700104612189 6.01962353214294 0.000748064067750935 0.0642977587646778
"41K18" 0.0124731912757802 0.00278106719416666 -0.00972619998042516 -0.0183678069968868 -0.0298201026391135 -0.0191573785408333 0.0530606531150864 6.01593499822707 0.00075091382056099 0.0642977587646778
"47C18" 0.011232862475 0.00602311976656042 -0.00798411566704616 0.0142284541054396 -0.000131006644913727 0.0141052582135259 0.112212326527967 6.01479095135967 0.000751800097307136 0.0642977587646778
"62N10" 0.0117625839825 0.0212881070972385 0.00370058584750005 0.0035413402140948 0.0175889703497271 0.0128571744598822 0.0255477743794491 6.00753991127293 0.000757443803305323 0.0644612634477156
"47L21" 0.0441367942833334 -0.00651440709833307 -0.0349792083777779 0.0282782001164811 -0.0308996345233341 0.0262504862916664 0.0713688370615562 6.00662578317509 0.000758158549845515 0.0644612634477156
"62L02" -0.00112277131987082 -0.00125596240338647 0.00352986147193647 0.010528935333523 0.0158763857599134 0.00639263267321641 0.0265002501016978 6.00010839303464 0.000763275655847548 0.064509580443718
"03K21" -0.00774824878164022 -0.00692128470500002 -0.000307469188359788 0.00178479513634658 0.00115394518134391 0.00128745962285187 0.182368159734856 5.99880655273141 0.000764302269070371 0.064509580443718
"83P19" 0.575543871236668 0.891432972725 0.0350617153911102 1.339197931649 -0.244861109973334 -0.468269330611667 0.0227756288655783 5.99741428993386 0.000765401844329286 0.064509580443718
"12M16" 0.0121462922826191 0.00475952076833337 -0.00752865874650796 -0.00227726351466671 -0.00920973858284138 -0.00415964520855566 0.0427958302816144 5.99176931050323 0.00076987770999296 0.064698737524133
"01J24" -0.0327471623863889 -0.0256256586458333 0.000441225184722277 -0.000383859956216928 0.0152192405495097 0.00926030170895413 0.0769791978470641 5.98704760952189 0.000773643301357062 0.0647910603719368
"43H17" -0.062177876275 -0.0357372111787038 0.00602048798166656 -0.00800765807796321 0.0425896912283335 0.0286305484787038 0.0525180954122498 5.98479634191167 0.000775445726522335 0.0647910603719368
"87J02" -0.0348832092083331 -0.0144000456666665 0.00382246519722221 -0.0117418878866665 0.0217778342583331 0.00425608503333354 0.0142553640525426 5.97887263219858 0.000780210183568503 0.0647984603384691
"46A07" 0.0207367714416665 0.0127864832333333 -0.00142288443189105 0.0206844520675532 -0.0125382396845554 -0.0134560256373332 0.053761451982703 5.97534796895847 0.000783060126492285 0.0647984603384691
"32K19" -0.0455049611666668 -0.0166055804416668 0.0241342061277776 -0.0124739515416665 0.0365857331444447 0.0193853344861118 0.0491246338065841 5.97344562323627 0.000784602995101791 0.0647984603384691
"61A06" -0.0027443952212066 -0.00710365669999999 0.0178189212710649 0.0311103503633333 0.0226698518312491 0.0417197979100425 0.0633319111383994 5.97332188350758 0.000784703466370538 0.0647984603384691
"82E01" -0.00165005487402448 0.00129825770791666 -8.50761491798937e-05 -0.00284774247623479 0.0137365894706911 0.00400405613875001 0.0205371967031753 5.96835137668174 0.000788750851734567 0.0647984603384691
"46P10" 0.0565907757666668 0.0259363720416668 -0.0446103826602778 0.0120870637291667 -0.0430091548829628 -0.0310105487246294 0.0288324410229394 5.96811473560022 0.00078894410718034 0.0647984603384691
"46L20" 0.0654440834166671 0.0157310678750003 -0.046914413930556 0.0423565149933329 -0.037087200124667 0.00140799141699974 0.024359903291745 5.96181194868714 0.000794110273910825 0.0650385287330411
"37E08" -0.0397530069874998 -0.00888828995833353 0.0194518686782407 -0.0117504243887033 0.0256023660141666 0.0102063073616673 0.0483516508555774 5.9588363102469 0.000796562025617353 0.065055557207673
"46M19" 0.0667519900333336 0.00771782007037051 -0.0596435000444444 0.037371291642963 -0.0467111974046671 0.0104513563416299 0.0353411171575845 5.95378161230578 0.000800745621911354 0.0652135331912244
"12A22" 0.0263617029751063 0.00648766240166508 -0.0142077883056618 0.0125412023866257 0.00417979776856817 0.00763771159200939 0.0417536759694552 5.94471630248051 0.000808308423829535 0.0653672736232069
"86L17" -0.000178669739338623 -0.00105919984820767 0.000170520923855813 0.00361770526095503 0.0106545321120344 3.37466104272514e-05 0.0180153245238375 5.9415612807405 0.00081095865081041 0.0653672736232069
"66O22" -0.01527833901 -0.0140581634516666 0.00963024285166663 0.00833122718133327 0.00534682107866662 0.008431728837 0.0234081607105104 5.93619652095522 0.000815486705385172 0.0653672736232069
"54D09" 0.00902820109394182 0.00980606668310847 -0.000212535975939177 8.0663809857144e-05 0.0063412911670185 0.00845752314451854 0.0244337143291153 5.93609424116215 0.000815573298973008 0.0653672736232069
"32M14" -0.0292055788479164 -0.0166001402816664 0.00596696241458328 -0.00872543387166676 0.0164641525512497 0.00413883285166628 0.13606072892288 5.9341862635148 0.00081719048624034 0.0653672736232069
"36L18" -0.0257243449999999 -0.00900388085166662 0.0014553538837302 -0.0181744523119999 0.00759281399777795 -0.00608448311722204 0.060344376362177 5.93074744686051 0.00082011398238114 0.0653672736232069
"56B05" 0.0117669902675 0.00764540086305559 -0.00793077327467705 -0.00295245520684989 -0.000131740515023817 -0.00315338781613499 0.0377515812302493 5.93021269254698 0.000820569618859881 0.0653672736232069
"68O05" 0.0100995488949468 0.0164302325333333 -0.00250125660829559 -0.00712106269524999 -0.00420464274539128 0.00827413407622222 0.0397980437882846 5.92833960884001 0.000822167740779441 0.0653672736232069
"69E12" -0.0433266430166667 -0.0344252208966668 0.0306595542620637 0.0211333312413336 0.027547606136667 0.0271052635166668 0.0248684432883252 5.92745382730309 0.000822924667073794 0.0653672736232069
"05N15" -0.00598849635678573 -0.00582693307862436 0.00267960847595241 0.00174135647564289 0.000785728614169329 0.0014128558371984 0.0776409175230532 5.91936126311878 0.000829875065839492 0.0656953040467475
"66J13" -0.00784634959083333 -0.004230451215 0.00713495318041666 0.00191045666108335 0.00397039393127776 0.00100034365544444 0.0112818194274685 5.91737194896905 0.000831593335060638 0.0656953040467475
"06G24" -0.0114486925136201 -0.0144787652185417 -0.00273827037526876 0.00224372234486725 0.00979906064218828 0.00904352470554953 0.0445265929213433 5.91476372571803 0.000833852029427899 0.0656953040467475
